#
#	RESULT OF A 1000 EVOLUTION
# format is: species_id|species_name|population|absolute_time|relative_time|number of steps
#
#species infos: 
#1|carrot|vegetable|0|50|100|99|2-0|3-0|
#2|rabbit|animal|2|10|200|10|1-100|3-0|
#3|wolf|animal|2|10|200|20|1-0|2-100|

SPECIES_ID: 1
1|carrot|21|0|0|0|

SPECIES_ID: 2
3|wolf|110|1264|0|865|
3|wolf|109|1265|0|866|
3|wolf|108|1279|0|876|
3|wolf|109|1279|0|876|
3|wolf|108|1285|0|881|
3|wolf|109|1285|0|881|
3|wolf|110|1312|0|899|
3|wolf|109|1325|0|908|
3|wolf|110|1325|0|908|
3|wolf|109|1329|0|911|
3|wolf|110|1329|0|911|
3|wolf|111|1331|0|912|
3|wolf|110|1377|0|945|
3|wolf|111|1377|0|945|
3|wolf|110|1388|0|954|
3|wolf|109|1389|0|955|
3|wolf|110|1389|0|955|
3|wolf|109|1396|0|961|
3|wolf|110|1396|0|961|
3|wolf|109|1413|0|971|
3|wolf|110|1413|0|971|
3|wolf|109|1415|0|973|
3|wolf|110|1415|0|973|
3|wolf|111|1418|0|975|
3|wolf|112|1422|0|977|
3|wolf|113|1430|0|982|
3|wolf|112|1436|0|986|
3|wolf|113|1436|0|986|
3|wolf|112|1449|0|994|
3|wolf|113|1449|0|994|
3|wolf|112|1454|0|997|
3|wolf|113|1454|0|997|
3|wolf|114|1456|0|998|
